file,feature,label
static/voice/Abyan/2023-05-01T01_37_04.991Z.wav,"[[-523.20654    -411.93225    -391.26483    ...    0.
     0.            0.        ]
 [  30.31863     104.682304    104.13733    ...    0.
     0.            0.        ]
 [  25.570095     25.243118     21.75996    ...    0.
     0.            0.        ]
 ...
 [  -0.5713213    -1.6599518    -0.78500897 ...    0.
     0.            0.        ]
 [  -0.65573657   -7.852903     -6.061469   ...    0.
     0.            0.        ]
 [  -0.55183625    1.6816156     1.6690943  ...    0.
     0.            0.        ]]",0
static/voice/Abyan/2023-05-01T01_37_12.372Z.wav,"[[-5.4677325e+02 -4.6959357e+02 -4.4850836e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 7.1941890e-02  6.1737614e+01  7.1273056e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 7.0625111e-02 -5.5115259e-01 -7.3455191e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [-4.2401757e-02 -2.5945735e-01  7.6465607e-03 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-3.5678118e-02 -1.4977520e+00 -7.0322609e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-2.8518295e-02 -1.6690443e+00 -1.1063684e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",0
static/voice/Abyan/2023-05-01T01_37_15.722Z.wav,"[[-5.4460968e+02 -5.2168225e+02 -4.9416251e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.4145527e+00  2.1794880e+01  3.6661064e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.3146183e+00  1.5224389e+01  1.0631740e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [-9.6161030e-02  3.0122378e+00 -9.3239403e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-2.6546201e-01  1.3145247e+00 -6.1751378e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-4.1149187e-01 -5.2003102e+00 -4.3594503e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",0
static/voice/Abyan/2023-05-01T01_37_19.155Z.wav,"[[-546.36017   -530.32007   -498.1797    ...    0.           0.
     0.       ]
 [   0.          19.46785     38.09455   ...    0.           0.
     0.       ]
 [   0.          15.839213    10.49482   ...    0.           0.
     0.       ]
 ...
 [   0.           2.4132848    2.438949  ...    0.           0.
     0.       ]
 [   0.           4.3125553    3.9981093 ...    0.           0.
     0.       ]
 [   0.           3.707312     3.914468  ...    0.           0.
     0.       ]]",0
static/voice/Abyan/2023-05-01T01_37_22.975Z.wav,"[[-5.5533472e+02 -5.1626923e+02 -4.7260361e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-2.6508984e-01  1.0456364e+01  3.2767487e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-2.7572041e+00 -2.5392525e+01 -4.1272263e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 2.6898652e-01  2.0296726e+00  5.0827804e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-1.7968036e+00 -2.3332758e+00  7.9792523e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 5.6204118e-02  6.2583387e-01 -1.9718283e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",0
static/voice/Abyan/2023-05-01T01_37_26.614Z.wav,"[[-5.7186993e+02 -5.4231531e+02 -5.0247662e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 7.5367071e-02  2.9220154e+01  5.5772038e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 5.3821336e-03  9.9086876e+00  1.7250893e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [-9.2080019e-02 -4.8014092e-01  2.0789111e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-7.7668786e-02 -1.2815922e+00 -2.5050807e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-2.1024762e-02 -7.2613877e-01 -3.8781154e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",0
static/voice/Abyan/2023-05-01T01_37_30.012Z.wav,"[[-5.6277246e+02 -4.9733838e+02 -4.6405029e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 3.4110537e+00  5.1641724e+01  5.9098816e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 2.7429545e-01  8.2612872e-01 -1.2991314e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [-4.2283002e-01 -8.4969509e-01 -5.2746892e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-1.0232446e+00 -8.3058023e-01 -1.6454965e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 6.9639012e-03 -2.0347562e+00 -1.0523639e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",0
static/voice/Abyan/2023-05-01T01_37_33.633Z.wav,"[[-5.4088916e+02 -4.9569040e+02 -4.6714209e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00  1.4372353e+01  2.9112514e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00 -5.5005651e+00 -1.0300319e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 0.0000000e+00 -3.8593750e+00 -2.9053445e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00  7.0308428e+00  5.4128342e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00  1.9260603e-01 -1.3603227e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",0
static/voice/Abyan/2023-05-01T01_37_37.015Z.wav,"[[-5.2592950e+02 -4.9834833e+02 -4.7379834e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 4.1989250e+00  3.2189766e+01  4.5272057e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 4.0767069e+00  1.9674643e+01  1.1595047e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 2.7865550e-01  3.4235430e+00  3.2359962e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 3.7707645e-01 -1.6889017e+00 -4.9821484e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 4.4402128e-01 -7.8033894e-02  1.7910515e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",0
static/voice/Abyan/2023-05-01T01_37_40.769Z.wav,"[[-5.3459662e+02 -5.0447614e+02 -4.8051965e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 2.7764540e+00  3.3837040e+01  4.6678585e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 2.7196207e+00  2.3575243e+01  1.8477169e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [-7.0752382e-01 -2.1472328e+00 -7.5539631e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-5.6882960e-01 -2.8411779e+00  1.5853420e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-4.3606055e-01  1.3730023e+00  4.9823803e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",0
static/voice/Abyan/2023-05-01T01_37_49.616Z.wav,"[[-5.9944427e+02 -5.8735266e+02 -5.4493402e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00  1.2254807e+01  4.1852531e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00  6.9410715e+00  7.6207781e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 0.0000000e+00  4.3812284e+00  1.0499237e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00  3.3897851e+00  7.9935765e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00  2.1896932e-01 -1.2707019e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",0
static/voice/Abyan/2023-05-01T01_54_52.531Z.wav,"[[-5.6749304e+02 -5.3148749e+02 -4.8331482e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00  2.2119724e+01  4.7663345e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00 -4.8061142e+00 -1.9192347e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 0.0000000e+00 -2.6453443e+00  4.7592974e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00  1.7123518e+00  2.8887076e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00 -3.2666433e-01 -6.7095226e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",0
static/voice/Ilmi/2023-04-30T23_48_00.170Z.wav,"[[-5.7824774e+02 -5.7572766e+02 -4.9707578e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00  3.5387664e+00  4.4590485e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00  3.4636676e+00  6.2712059e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 0.0000000e+00 -7.4795771e-01  2.1838522e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00 -5.7040805e-01  2.8035831e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00 -4.0316257e-01  2.3994460e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",1
static/voice/Ilmi/2023-04-30T23_48_08.309Z.wav,"[[-6.0251788e+02 -4.9479175e+02 -4.2711386e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-9.8789006e-02  3.7206116e+01  4.4159607e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-3.1791353e+00 -1.7915188e+01 -2.0112572e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 1.1448898e+00  5.8903446e+00  4.5316420e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-1.3271458e+00  8.9845645e-01 -1.9368315e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-1.3711998e+00  8.5340905e-01  1.5815766e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",1
static/voice/Ilmi/2023-04-30T23_48_11.454Z.wav,"[[-6.20525635e+02 -5.47427368e+02 -4.74076508e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  5.35054359e+01  5.48951569e+01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  1.58531055e+01  7.69380569e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 0.00000000e+00 -1.80652118e+00 -8.57414484e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  5.09898281e+00  3.57931852e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00 -1.02594435e-01  5.94470203e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",1
static/voice/Ilmi/2023-04-30T23_48_46.810Z.wav,"[[-5.69269653e+02 -4.63035431e+02 -3.99121460e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.11641550e+00  3.07964439e+01  4.70180664e+01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-5.60845900e+00 -7.31323528e+00 -5.05350780e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.96957067e-01  3.90344954e+00 -2.96662903e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.66895199e+00  1.55924726e+00 -1.62100613e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.17136255e-01  2.98284340e+00  2.29719925e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",1
static/voice/Ilmi/2023-04-30T23_48_50.140Z.wav,"[[-5.99489502e+02 -5.63105530e+02 -4.84777191e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  3.05249634e+01  5.42823181e+01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  1.91276360e+01  8.00512505e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 0.00000000e+00  1.23153865e-01  2.88004780e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  1.45132035e-01  7.13365674e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00 -1.01892853e+00 -4.93548918e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",1
static/voice/Ilmi/2023-04-30T23_48_53.804Z.wav,"[[-5.71996704e+02 -5.13930908e+02 -4.72603912e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.16579376e-01  3.07820091e+01  4.47316666e+01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 4.79096323e-02  6.75294971e+00  4.28430128e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-9.54168290e-02 -9.47445750e-01 -3.08463526e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-2.84414757e-02  2.83713996e-01  5.50269067e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 4.80521545e-02  4.82900047e+00  2.10447550e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",1
static/voice/Ilmi/2023-04-30T23_48_57.310Z.wav,"[[-5.8313312e+02 -5.3679346e+02 -4.6635379e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00  1.3321124e+01  2.6613785e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00 -1.6236177e+01 -1.8324001e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 0.0000000e+00  4.3266970e-01 -8.2415205e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00 -7.4817836e-01 -4.2727675e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00  1.1034311e+00 -6.7391956e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",1
static/voice/Ilmi/2023-04-30T23_49_00.974Z.wav,"[[-5.8353851e+02 -5.1081555e+02 -4.5580313e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.7150196e+01  3.6279015e+01  4.9535652e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.6629158e+01  1.2935556e+01  3.0818980e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [-2.0318311e-01  3.3592834e+00  5.4936252e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-3.8219553e-01 -4.4823017e+00 -4.1005034e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-5.0886393e-01 -4.7269306e+00 -1.8864788e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",1
static/voice/Ilmi/2023-04-30T23_49_04.596Z.wav,"[[-586.183     -538.80096   -443.0827    ...    0.           0.
     0.       ]
 [   0.          23.717436    44.543354  ...    0.           0.
     0.       ]
 [   0.          -4.998759    -9.737825  ...    0.           0.
     0.       ]
 ...
 [   0.          -3.8055496   -4.306303  ...    0.           0.
     0.       ]
 [   0.          -1.2649022    0.8038558 ...    0.           0.
     0.       ]
 [   0.           4.3705196    6.079006  ...    0.           0.
     0.       ]]",1
static/voice/Ilmi/2023-04-30T23_49_08.146Z.wav,"[[-5.8799097e+02 -5.2936261e+02 -4.6658716e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.0047704e-03  1.9983879e+01  4.1324738e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-8.1854001e-02 -3.6647480e+00 -8.9694824e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 3.5913102e-02  3.8553677e+00 -4.3471327e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-7.3136009e-02 -5.7618008e+00 -1.0020919e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-3.7708074e-02 -1.9798586e+00 -4.2492533e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",1
static/voice/Ilmi/2023-04-30T23_49_11.851Z.wav,"[[-5.7254730e+02 -5.5918884e+02 -4.8477936e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00  5.0838995e+00  3.1196838e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00  3.5698166e+00 -1.2848714e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 0.0000000e+00 -1.1778493e+00 -3.1314957e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00 -3.9841769e+00 -9.4994640e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00 -5.6920332e-01 -9.9765718e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",1
static/voice/Ilmi/2023-04-30T23_49_15.453Z.wav,"[[-5.6333069e+02 -4.9517130e+02 -4.5164178e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.6675365e+01  5.3977077e+01  5.2749901e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.5060188e+01  2.7920433e+01  1.5109516e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [-1.9057348e+00 -3.4475121e-01  9.3114233e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-1.9321208e+00 -3.1758051e+00 -3.1025157e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-1.4027543e+00  7.1876305e-01  1.4707740e-02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",1
static/voice/Ilmi/2023-04-30T23_49_19.412Z.wav,"[[-5.9341187e+02 -5.2663184e+02 -4.6427750e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 7.1060461e-01  4.6876286e+01  5.3173077e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 6.6846710e-01  5.0293636e-01 -1.0433094e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 4.9836713e-01  1.0753660e+00  2.0451968e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 4.7743255e-01  1.3766626e+00 -5.0494986e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 4.5133013e-01  1.2077160e+00 -1.5645248e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",1
static/voice/Ilmi/2023-04-30T23_49_23.080Z.wav,"[[-5.8174603e+02 -5.7357623e+02 -5.0406403e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00  9.4307041e+00  5.3346291e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00  4.4427176e+00  7.1667438e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 0.0000000e+00  1.3418227e-01 -1.2699183e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00  2.6083454e-01 -1.7759509e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00 -4.4635734e-01 -5.0841827e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",1
static/voice/Ilmi/2023-04-30T23_49_31.080Z.wav,"[[-5.7260864e+02 -5.2472577e+02 -4.7366953e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00  2.1066143e+01  3.9820778e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00 -3.6717706e+00 -7.7924061e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 0.0000000e+00  2.7596092e-01 -3.6371369e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00  6.0770617e+00  7.8409142e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00 -6.9737697e-01  7.7265596e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",1
static/voice/Ilmi/2023-04-30T23_49_34.887Z.wav,"[[-5.7677002e+02 -5.5387476e+02 -4.8599167e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00  9.6678619e+00  3.9677986e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00 -5.4100423e+00 -1.1181578e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 0.0000000e+00 -1.6142988e-01 -1.8683665e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00 -3.0986643e+00 -4.3607626e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00 -2.0986621e+00 -3.0242639e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",1
static/voice/Ilmi/2023-04-30T23_49_38.707Z.wav,"[[-5.9085919e+02 -5.3364893e+02 -4.7512552e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 4.8808086e-01  2.6087748e+01  4.3736351e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.0434514e-01 -1.7898242e+00 -4.4257717e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 3.2486284e-01 -2.6254525e+00  1.0542700e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-2.0021483e-02  2.8846807e+00  1.5932764e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-3.4781975e-01  4.9549699e+00  2.7801758e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",1
static/voice/Ilmi/2023-04-30T23_49_46.901Z.wav,"[[-5.70407776e+02 -5.00967499e+02 -4.43550232e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.35121346e+00  2.95488014e+01  4.58065567e+01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-3.88433385e+00 -2.94000483e+00 -6.00055122e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-1.83311224e+00 -8.07941628e+00 -9.26393795e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 4.19946134e-01  7.59978771e+00  4.23055267e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 2.59971571e+00 -1.11233525e-01  8.69175076e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",1
static/voice/Ilmi/2023-04-30T23_49_50.736Z.wav,"[[-5.7939362e+02 -4.9275067e+02 -4.3713919e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 3.7713475e+00  4.4867516e+01  5.5012039e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-2.1845570e+00 -1.4311222e+01 -1.2585297e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 4.4577068e-01 -1.3983768e-01 -4.9678183e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.1646640e+00  3.2862024e+00  4.0342922e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.2962537e-01 -1.1705323e+01 -5.0120873e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",1
static/voice/Ilmi/2023-04-30T23_49_54.941Z.wav,"[[-565.5608     -473.5138     -411.01242    ...    0.
     0.            0.        ]
 [  20.136135     60.443474     69.73952    ...    0.
     0.            0.        ]
 [  16.173115     10.221406    -10.520249   ...    0.
     0.            0.        ]
 ...
 [  -2.3960137    -0.8903686    -2.78654    ...    0.
     0.            0.        ]
 [   2.4947944     5.9799047     2.781138   ...    0.
     0.            0.        ]
 [  -0.77492404    2.326212      5.2693644  ...    0.
     0.            0.        ]]",1
static/voice/Ilmi/2023-04-30T23_49_59.159Z.wav,"[[-5.8723138e+02 -5.6688116e+02 -5.0549667e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00  1.7748760e+01  4.4637741e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00  1.3044294e+01  4.6689658e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 0.0000000e+00 -5.2657056e-01 -5.8261287e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00  2.7516847e+00  2.8747163e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00 -2.5396721e+00 -7.0533009e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",1
static/voice/Ilmi/2023-04-30T23_50_03.213Z.wav,"[[-5.9774701e+02 -5.5509015e+02 -4.9713873e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00  1.8587296e+01  3.4837299e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00  2.0890417e+00 -1.5986516e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 0.0000000e+00  3.0659451e+00  4.8506241e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00 -2.0530398e+00  4.7143850e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00 -1.3316823e+00  1.2978286e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",1
